rct_id	source	domain	signalling_answers_json	model_judgement	algorithmic_judgement	cochrane_judgement	model_self_conformant	cochrane_match	direction	has_evidence_quotes
RCT002	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT002	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""NI"", ""2.2"": ""NI"", ""2.3"": ""N"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT002	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""Y"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT002	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""NI"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT002	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""N"", ""5.3"": ""N""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT003	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""N""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT003	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""N"", ""2.2"": ""N"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""N"", ""2.7"": ""N""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT003	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""N"", ""3.2"": ""N"", ""3.3"": ""Y"", ""3.4"": ""Y""}"	high	high	low	1	0	cochrane_more_lenient	1
RCT003	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""N"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	low	low	low	1	1	match	1
RCT003	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""Y"", ""5.2"": ""N"", ""5.3"": ""N""}"	low	low	high	1	0	cochrane_more_strict	1
RCT004	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT004	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""N"", ""2.2"": ""N"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""NI"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT004	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT004	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""N"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	low	low	low	1	1	match	1
RCT004	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""N"", ""5.3"": ""N""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT005	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""N""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT005	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""NI"", ""2.2"": ""NI"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""N"", ""2.7"": ""PN""}"	some_concerns	some_concerns	some_concerns	1	1	match	0
RCT005	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""N"", ""3.2"": ""N"", ""3.3"": ""Y"", ""3.4"": ""Y""}"	high	high	low	1	0	cochrane_more_lenient	1
RCT005	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""NI"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT005	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""N"", ""5.3"": ""N""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT006	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""N""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT006	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""Y"", ""2.4"": ""PY"", ""2.5"": ""Y"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT006	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT006	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""Y"", ""4.4"": ""N"", ""4.5"": ""N""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT006	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""N"", ""5.3"": ""N""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT007	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""Y"", ""1.3"": ""N""}"	low	low	low	1	1	match	1
RCT007	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""N"", ""2.7"": ""Y""}"	high	high	high	1	1	match	1
RCT007	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""N"", ""3.2"": ""N"", ""3.3"": ""Y"", ""3.4"": ""Y""}"	high	high	high	1	1	match	1
RCT007	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""N"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	low	low	low	1	1	match	1
RCT007	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""PY"", ""5.2"": ""N"", ""5.3"": ""N""}"	low	low	some_concerns	1	0	cochrane_more_strict	1
RCT008	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""Y""}"	high	high	high	1	1	match	1
RCT008	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""NI"", ""2.2"": ""NI"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""N"", ""2.7"": ""Y""}"	high	high	high	1	1	match	1
RCT008	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""N"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	high	1	0	cochrane_more_strict	1
RCT008	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""NI"", ""4.3"": ""NI"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT008	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""NI"", ""5.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT009	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT009	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""N"", ""2.2"": ""NI"", ""2.3"": ""N"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""PY"", ""2.7"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT009	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""Y"", ""3.4"": ""Y""}"	high	high	low	1	0	cochrane_more_lenient	1
RCT009	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""N"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	low	low	low	1	1	match	1
RCT009	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""Y"", ""5.2"": ""N"", ""5.3"": ""N""}"	low	low	low	1	1	match	1
RCT010	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT010	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT010	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""Y"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT010	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""N"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	low	low	low	1	1	match	1
RCT010	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""Y"", ""5.2"": ""N"", ""5.3"": ""N""}"	low	low	low	1	1	match	1
RCT012	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT012	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT012	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT012	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""Y"", ""4.4"": ""Y"", ""4.5"": ""Y""}"	high	high	low	1	0	cochrane_more_lenient	1
RCT012	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""Y"", ""5.2"": ""N"", ""5.3"": ""N""}"	low	low	low	1	1	match	1
RCT013	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""N"", ""1.2"": ""N"", ""1.3"": ""Y""}"	high	high	high	1	1	match	1
RCT013	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT013	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""N"", ""3.2"": ""N"", ""3.3"": ""Y"", ""3.4"": ""Y""}"	high	high	low	1	0	cochrane_more_lenient	1
RCT013	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""Y"", ""4.4"": ""Y"", ""4.5"": ""Y""}"	high	high	high	1	1	match	1
RCT013	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""Y"", ""5.2"": ""N"", ""5.3"": ""N""}"	low	low	some_concerns	1	0	cochrane_more_strict	1
RCT014	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT014	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""N"", ""2.2"": ""N"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	low	low	low	1	1	match	1
RCT014	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT014	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""N"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	low	low	low	1	1	match	1
RCT014	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""Y"", ""5.2"": ""N"", ""5.3"": ""N""}"	low	low	low	1	1	match	1
RCT015	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""NI"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT015	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""NI"", ""2.7"": ""Y""}"	high	high	low	1	0	cochrane_more_lenient	1
RCT015	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	high	1	0	cochrane_more_strict	0
RCT015	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""NI"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT015	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""N"", ""5.3"": ""N""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT016	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""N""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT016	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT016	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT016	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""Y"", ""4.4"": ""Y"", ""4.5"": ""Y""}"	high	high	low	1	0	cochrane_more_lenient	1
RCT016	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""Y"", ""5.2"": ""N"", ""5.3"": ""N""}"	low	low	low	1	1	match	1
RCT017	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""Y"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT017	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT017	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT017	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""Y"", ""4.3"": ""Y"", ""4.4"": ""Y"", ""4.5"": ""Y""}"	high	high	high	1	1	match	1
RCT017	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""Y"", ""5.2"": ""N"", ""5.3"": ""N""}"	low	low	low	1	1	match	1
RCT019	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT019	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""N"", ""2.2"": ""N"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	low	low	low	1	1	match	1
RCT019	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT019	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""N"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	low	low	low	1	1	match	1
RCT019	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""NI"", ""5.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT020	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT020	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT020	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""N"", ""3.2"": ""NI"", ""3.3"": ""PY"", ""3.4"": ""PY""}"	high	high	low	1	0	cochrane_more_lenient	1
RCT020	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""PN"", ""4.2"": ""N"", ""4.3"": ""Y"", ""4.4"": ""N"", ""4.5"": ""N""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT020	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""N"", ""5.3"": ""N""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT022	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT022	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""N"", ""2.2"": ""NI"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT022	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""Y"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT022	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""NI"", ""4.3"": ""NI"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT022	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""PY"", ""5.2"": ""N"", ""5.3"": ""N""}"	low	low	low	1	1	match	1
RCT023	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT023	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT023	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""Y"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT023	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""Y"", ""4.3"": ""Y"", ""4.4"": ""Y"", ""4.5"": ""Y""}"	high	high	low	1	0	cochrane_more_lenient	1
RCT023	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""Y"", ""5.2"": ""N"", ""5.3"": ""N""}"	low	low	low	1	1	match	1
RCT024	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""N""}"	some_concerns	some_concerns	high	1	0	cochrane_more_strict	1
RCT024	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT024	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""PY"", ""3.2"": ""Y"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	high	1	0	cochrane_more_strict	1
RCT024	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""Y"", ""4.4"": ""Y"", ""4.5"": ""Y""}"	high	high	low	1	0	cochrane_more_lenient	1
RCT024	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""Y"", ""5.2"": ""N"", ""5.3"": ""N""}"	low	low	low	1	1	match	1
RCT025	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	high	1	0	cochrane_more_strict	1
RCT025	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""N"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT025	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""Y"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT025	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""PY"", ""4.4"": ""N"", ""4.5"": ""N""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT025	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""PY"", ""5.2"": ""N"", ""5.3"": ""N""}"	low	low	low	1	1	match	1
RCT026	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT026	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT026	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""Y"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT026	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""NI"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT026	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""PY"", ""5.3"": ""NI""}"	high	high	low	1	0	cochrane_more_lenient	1
RCT027	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""N""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT027	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""N"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""N""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT027	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""Y"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	low	low	low	1	1	match	1
RCT027	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""N"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	low	low	low	1	1	match	1
RCT027	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""Y"", ""5.2"": ""N"", ""5.3"": ""N""}"	low	low	low	1	1	match	1
RCT028	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT028	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""N"", ""2.2"": ""NI"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	some_concerns	1	1	match	1
RCT028	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT028	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""NI"", ""4.2"": ""NI"", ""4.3"": ""NI"", ""4.4"": ""NI"", ""4.5"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	0
RCT028	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""NI"", ""5.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT029	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""Y"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT029	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""Y"", ""2.2"": ""Y"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""Y"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	1
RCT029	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	0
RCT029	gemma4_26b_fulltext_pass1	d4	"{""4.1"": ""N"", ""4.2"": ""N"", ""4.3"": ""Y"", ""4.4"": ""PY"", ""4.5"": ""PY""}"	high	high	low	1	0	cochrane_more_lenient	1
RCT029	gemma4_26b_fulltext_pass1	d5	"{""5.1"": ""NI"", ""5.2"": ""NI"", ""5.3"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	0
RCT030	gemma4_26b_fulltext_pass1	d1	"{""1.1"": ""NI"", ""1.2"": ""NI"", ""1.3"": ""NI""}"	some_concerns	some_concerns	high	1	0	cochrane_more_strict	0
RCT030	gemma4_26b_fulltext_pass1	d2	"{""2.1"": ""NI"", ""2.2"": ""NI"", ""2.3"": ""NI"", ""2.4"": ""NI"", ""2.5"": ""NI"", ""2.6"": ""NI"", ""2.7"": ""NI""}"	some_concerns	some_concerns	low	1	0	cochrane_more_lenient	0
RCT030	gemma4_26b_fulltext_pass1	d3	"{""3.1"": ""NI"", ""3.2"": ""NI"", ""3.3"": ""NI"", ""3.4"": ""NI""}"	some_concerns	some_concerns	high	1	0	cochrane_more_strict	0
